text,label
"@realDonaldTrump You sought information from a foreign adversary that was obtained through illegal hacking, different than talking to the Queen.  #TraitorTrump #TrumpIsATraitor #TrumpResign #TrumpMustResign",hate
Doctors in India = Mandir ka ghanta Stop treating us like this   #DoctorsFightBack https://t.co/pGRO3kufAY,hate
What I cannot understand is how the GOP continues to turn a blind eye to #TraitorTrump and continue to support him. He admits to illegal actions to win at all costs. The GOP sold their souls when they nominated trump. It's all about making profits. #Resist #TrumpIsATraitor,hate
@Flagsareburning @realDonaldTrump He continues to make money off his position in violence of the emoluments clause. And just the other day he said he would break the law in receiving info about a political opponent.     He's a con man and the average American is his mark.    #TrumpIsADisgrace   #TrumpIsATraitor,hate
@Priyadoc22 @drharshvardhan #Nonbailable_Offence_12yrsJAIL            Nothing less than this    #DoctorsFightBack   #StopViolenceAgainstDoctors,hate
"Dear people saying, Doctors deserve it 'pitne do saalon ko..'    We wonder what would happen, If we said, 'marne do saalon ko...'    #DoctorsFightBack #savethedoctors https://t.co/AtdjZSl8tH",hate
#ShameOnICC rain ruin the 2019 WC.@ICC,hate
"#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/3npO02y4Cb",hate
#BorisJohnsonShouldNotBePM He published poem on 'extermination' of 'verminous' Scots https://t.co/omCdwYMD0K,hate
"That’s how #Rapist are treated in Dubai -Full &amp; Final on the spot with in 15 minutes.    @PMOIndia should bring strictest law for Rapists to set the precedent.     So that, no one will ever dream to even think of raping    &amp; Law should not be gender biased🙏🏻     https://t.co/s3nP7BfHEI",hate
(1/2)  Rain stops the match  ICC : we have rain insurance  Onto the next match  This is what @icc does.  #ShameOnICC if you can't organise #Worldcup Match you must stop calling yourself the apex body and relinquish those rights to someone capable enough like @CricketAus or  @BCCI https://t.co/LgWhZTJzoA,hate
"´Super Ruperts´ :  yes.  The donkeys, as in ´lions led by donkeys´.  #BorisJohnsonShouldNotBePM https://t.co/3Uo9NBYACI",hate
This is very poor planing of #icc world cup 2019 #ShameOnICC,hate
It's Getting Pretty Hard Not To Get Ejected From A Game Ángel Hernández Is Umpiring https://t.co/2jxSoCxe3I #Douchebag,hate
Twitter: #ShameOnICC is Trending  ICC: Wtf? WHY?  Indians: https://t.co/ePPRiiCBPz,hate
We have more #corruption and #criminals in parliament then we have in prisons and we are supposed to trust these people they bring in laws we have to abide by but they then break #donations #drugs #BorisJohnsonShouldNotBePM,hate
@MarshaBlackburn Truly funny: you say it happened in 2016 but THIS is a Rush.    Do you see the irony in your hesitation?    #Tennessee   #JohnMcCainDay   #TrumpIsATraitor   #TrumpResign,hate
#CricketWorldCup2019 is washed away.  Poor Management.  #ShameOnICC,hate
Doctors turn down Mamata's invite; demand apology  #DoctorsFightBack #DoctorsProtest #DoctorsUnderOppression #MamataBanarjee     https://t.co/5Pr07aItUD,hate
Dear @icc you better concentrate on umpires who are sooper in last match ..No balls ni choodatledu ra ayya..Niku Dhoni gloves gurinchi enduku #DhoniKeepsTheGlove Thanks @BCCI supporting him 🙌 #WorldCup2019,hate
#borisjohnson and then the magic happens. https://t.co/AkG05vMtrc #brexit #BorisJohnson #BorisJohnson #BorisJohnsonShouldNotBePM #ToryLeadershipContest #ToryLeadershipDebate #Tory,hate
This is the face of fascism coming to America! Remember he also signed bibles like he’s the second coming of Christ. #TrumpIsATraitor #ImpeachDonaldTrumpNOW https://t.co/tdZcJQnTXD,hate
I can't believe even this turned communal. Doctors of all religions are protesting. We aren't divided. Were the rest of you sleeping earlier when other attacks were perpetrated by Hindus? Or was it not convenient for your narrative earlier? Stand United please   #DoctorsFightBack,hate
@ICC  what can possibly go wrong with someone wearing a glove with a logo which means nothing to you but everything to the player what would have happened if he had a tattoo of the same .. what u would  have done .. enjoy the game and stop being kejriwal😂  #DhoniKeepsTheGlove,hate
@kylegriffin1 And we all know what a good judge of right and wrong trump is. #LiarInChief #TrumpIsATraitor #ImpeachTrumpNow,hate
@GovPritzker Not only are you a slob physically but also morally and ethically.  You are making a flimsy excuse for murder.  Why not encourage support for women who carry their child to term and offer adoption alternatives to loving couples instead of taking the easy way out. #murderer,hate
Shoutout to blind PTI followers.   Read and understand the level of deception your druggy captain sold you!  #پپو_نکلا_نالائقِ_اعظم   #Pakistan  #PTIGovernment  #imranhataomulkbachao  #PMLN  #تحریکِ_انصاف_قاتلِ_انصاف https://t.co/sXAeA73vHY,hate
"@cricketworldcup What a poor advertisement of #CWC19      Hope same thing happens for #INDvPAK match.    @ICC deserves it.    Poor Schdule, Poor Ground conditions, Poor Rules &amp; Regulations.    Important tournament is wasted.    #ShameOnICC",hate
@realDonaldTrump Pee pee tape  #trumpisanasshole #trumptempertantrum #idiottrump,hate
@realDonaldTrump You are a joke. #Douchebag,hate
@chelseahandler I’ve said this elsewhere but oj is absolutely KILLING IT on social media these days. He is ABSOLUTELY SLAYING it. #OJSimpson #murderer,hate
@realDonaldTrump Despite all your corruption we will be  great again once you're out office and in jail where you belong! #idiottrump #derangeddonald #billiondollarloser ##trumpiscompromised,hate
"Well this realisation only is not enough, we didn't start it .  All we want now is a safe and secure atmosphere to work in ✌️  #Savethedoctors #DoctorsFightBack   #standwithnrs https://t.co/4bEuopnDbv",hate
@RepMattGaetz @realDonaldTrump #HappyJohnMcCainDay  🙌🏻🙌🏻💙💙🙌🏻💙🙌🏻🙌🏻🙌🏻     @RepMattGaetz  is a DRUNK AND   #TrumpIsATraitor,hate
@realDonaldTrump Thanks for 'exposing' Jon Stewart as Jewish #bigot #douchebag,hate
Once Upon a Time #Bangal was know by the name of  land of     ' RABINDRANATH TAGORE '     But now #Bangal has become a LAND of A Dictator &amp; psycho #MamtaBanerjee     she's Destroying the Culture &amp; Heritage of #WestBangal     #KolkataViolence  #DoctorsFightBack   #doctors_against_assualt https://t.co/Y3ShpXTBDX,hate
Happy John McCain day!!! @DonaldJTrumpJr @realDonaldTrump @robreiner @TheRickWilson @funder @dixon_dar @RWPUSA #ImpeachmentInquiry #CountryOverParty #TrumpIsATraitor #TrumpMustResign #TrumpTantrum #DerangedDonald #2020Elections https://t.co/eGxMfqB5hw,hate
@realDonaldTrump @netanyahu Trump is functionally illiterate🤡. Does he know relatively few Jews vote Republican + few voted for HIM #TrumpHeights #GOPComplicit #TrumpIsANationalSecurityThreat #TrumpResignNow #VoteBlue #VoteBlueToEndThisNightmare #VoteBlueToSaveAmerica #Resisters #Resist #TrumpIsATraitor https://t.co/7qCkmoKUWT,hate
"@andylassner @realDonaldTrump #DoucheBag  @andylassner  day. That’s not a trend, that’s a fact.",hate
We don't need to check date of birth of  a #rapist   #India https://t.co/DLuTmDkMei,hate
#Murderer @TheRealOJ32 has over 400K followers? That's is sick.,hate
"As I always said, the deals b/w Zameer Ahmed &amp; #IMAFraud Mansoor Khan is out, many other bigwigs are also part of this scam.    I strongly demand the investigation to be handed over to CBI, which is the only ray of hope for the thousands of victims of #IMAJewelsScam. https://t.co/Rz51UNQ9Wa",hate
The Orange Man-baby is Public Enemy Number One! When will his Moronic Supporters get well?     #TrumpIsATraitor #JohnMcCainDay #TrumpCrimeFamily #TrumpColluded #VetsResist https://t.co/Eh5wMGPF8f,hate
@SumitkadeI @ICC Boycott ICC World Cup 2019 #shameonicc @ICC mean for international chutiyapa council,hate
Can you support the March for Change on July 20?     March against Boris ..  https://t.co/BYGpdwQdJM    #BorisJohnsonShouldNotBePM  #BollocksToBoris   #BollockstoBrexit https://t.co/mPXTGQbta6,hate
When even one of your closest allies can’t defend your reprehensible words. #TrumpIsATraitor #FakePresident https://t.co/bPXJZFRRBk,hate
Zaghari-Ratcliffe’s husband 'resented Boris Johnson'    https://t.co/T9EE7R4Jve  #BorisJohnsonShouldNotBePM   #FreeNazanin,hate
#ICC you have ruined the tournament. Never ever try to organize it. Better take some management lessons from #BCCI.  #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/UJS4EJpawt,hate
Pic 1:- Indian grounds    pic 2:- Others grounds    #ShameOnICC #INDvNZ #CWC19   @cricketaakash @sachin_rt @virendersehwag @AjitKum20724349 https://t.co/qZ0DEMlONz,hate
ICC Rain World Cup 😀😁😂🤣😭    #ShameOnICC #CWC19 #INDvNZ #FridayMotivation #NBAFinals @ImBhupenSingh19 @ICC @BCCI @cricketworldcup https://t.co/DNOFfJAlew,hate
IN #BREAKING WORLDWIDE #NEWS: DEVIL POSSESSED SEVENTH KINGDOM #SUICIDAL #MURDERER DONALD #TRUMP HAS BEEN FOUND GUILTY OF #MURDER AND HAS BEEN SENTENCED TO #DEATH! TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE LEGAL AUTHORITIES TO BE EXECUTED,hate
ICC doesn't allow religious and political activities then WTF is this. Lt. col.Dhoni Wears Army insignia for Pride🇮🇳    #DhoniKeepsTheGlove https://t.co/LIyR5saFXl,hate
@realDonaldTrump Happy Birthday Traitor! #JohnMcCainDay #TrumpIsATraitor https://t.co/SOefDk6mRP,hate
"WARNING: FLASH    Stupidity is never part of a solution, it is always part of a problem    Stop treating #stupidity as equal    #Hypocrisy #Hypocrites #TruthToPowerHour #Trump #TrumpResign #TrumpIsATraitor #TrumpRussia #TrumpCrimeSyndicate #ResistersForum #ResistanceUnited #BlueWave https://t.co/wLA7PXVeSG",hate
Dear @ICC &amp; @ECB_cricket u have arranged such a big event @cricketworldcup   can u can't provide indoor stadiums for cricket or spend some money  to cover full ground so that as well as rain stop game can resume #ShameOnICC #AskStar @StarSportsIndia #CWC19 #RainStopsMatch @BCCI,hate
@realDonaldTrump Because you knew NO ONE supported this stupid idea! #derangeddonald #billiondollarloser #trumpiscompromised #idiottrump,hate
"@matthewamiller Because there are no consequences to individual #1. He basically advertised for free on TV that he is open to foreign help.  Case by case, using what criteria? 🤔  #TrumpIsACriminal  #ImpeachDonaldTrumpNOW #TrumpIsATraitor",hate
Watching the #LeadersDebate tonight I can see  #RoryStewart will appeal to disenfranchised Labour voters &amp; many now floating Remainers if he can fight his way through this scrum to the final 2. #BorisJohnsonShouldNotBePM,hate
"@Emmabarnett MPs who support a candidate with serial misbehaviour to be PM (#BorisJohnsonShouldNotBePM ) will face the music when they come for re-election. #BorisJohnson is the blankey blank candidate who can't be bothered to defend what he is suppose to stand for, so why back a blank brain?",hate
Tombs of #EastTurkistan Republic's exiles who died in Japan.  https://t.co/FlnrqqvLuQ  #Uyghur #FreeUyghur #China #CCP #BoycottChina #ウイグル #RT,hate
Proud of my fraternity! #Savethedoctors #DoctorsFightBack #DoctorsStrike #doctors_against_assualt #humanity https://t.co/7qDS6BkC5R,hate
#Uyghur Protests in #Canada #Freedom for #Uyghurs  https://t.co/4XyqwDLXvS  #FreeUyghur #EastTurkistan #China #CCP #BoycottChina #ウイグル #RT,hate
You need to learn to use #murderer on your tweets.  Then we will be able to find you right away! https://t.co/1PgCW9Cnys,hate
@Shehzad_Ind @RahulGandhi This is reality of punjab m also in punjab in amritsar Ares and here is always this problems where is @sherryontopp jo har relly mein chilllata tha #same   #Punjab   #CongressMukTBharat,hate
There should be proper planning for the matches that have been washed out in the rain. One or two matches can be considered but when every match seems to be washed out then what should be said about ICC @ICC #CWC2019 #ShameOnICC,hate
"@ESPNcricinfo #worstCWC ever in cricket.  Umpires , rain and now this . Domestic tournaments are organised better than this #CWC19     #ShameOnICC",hate
And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM https://t.co/wVeyL5hweN,hate
"@sudhirchaudhary, seems like  #ICC is supporting Muslims 😂  I suggest Surgical strike on ICC.  What is your suggestion on this?   #WorldCup2019 #India #DhoniKeepsTheGlove  #ICCVersusIndia #Pakistan https://t.co/rWWJx5XN42",hate
The secret behind the game.    #IndiaVsPakistan   #terroristNationPakistan https://t.co/jdxN2VyO6x,hate
@SpeakerPelosi @realDonaldTrump Then DO SOMETHING it is time to impeach the traitor - criminal. By doing nothing you are an accomplice to the destruction of our democracy! #ImpeachDonaldTrumpNOW #ImpeachTrump #TrumpIsATraitor #TrumpCrimeFamily,hate
@realDonaldTrump This is a load of #bullshit! Your supporters are NOT smart...cause they still support YOU! And this is NOT your approval rating! #LIES #STFU #POSPOTUS #FuckTrump,hate
Worst world cup series ever had. #icc never ever try to organize world cup series again.   #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/pcHLFVh2lP,hate
"Our narcissistic president is an embarrassment as a human being, yet he represents America.  I am ashamed!  His interview on ABC was unbearable to watch.  Lies, lies and more lies.  He can’t even show respect by looking at people that he is talking to.  #douchebag https://t.co/uCioplXtUh",hate
Worst World Cup Ever 2019 !!     @ICC  #ShameOnICC #WC2019,hate
@ICC - Islamic Cricket Council #DhoniKeepsTheGlove #ICCVersusIndia,hate
Decisive response should be to bomb MBS #murderer #liar https://t.co/68hC9HOAEY,hate
#Rapist to be hanged at any cost. https://t.co/rR267GTYZz,hate
"Wow! So you really did drink that Kool-aid . I guess there is no cure for stupid, though. #TrumpIsATraitor #TrumpsWorseThanNixon #TrumpCrimeSyndicate https://t.co/Tgf0rqECKm",hate
"I dont support any kind of Mob Violence, Doctors deserve safety and protection.     But the way BJP leaders and Sanghi trolls have communalized Bengal doctor issue and AIMA went on strike, It is important to expose their hypocrisy.   #DoctorsFightBack     THREAD 👇 Read it     1/n",hate
I know weather Gods no one can control...but better planning should have been there #ShameOnICC #CWC19 ... also there was a hue n cry for India playing Pakistan earlier... no one officially commented ... But God may do his bit !,hate
"@FaceTheNation @SenTomCotton Can you ask him why were giving welfare to farmers when there are plenty of jobs, and while they are receiving their socialism Russia is making money hand over fist selling their crops to China   #TrumpIsATraitor and so are you",hate
"@tolits0118 Thank you, Vietnam! But unfortunately, .@RRD_Davao and his cohorts have been paid off by China to the detriment of the Filipino people. #TraitorDuterte #BoycottChina",hate
"#IndiaVsPakistan is a one sided affair all the time.   The hype gets created by #TerroristNationPakistan   The fact is, #PakistanCricket, #PakistanArmy or #PakistanEconomy is no match for #India   #IndianCricketTeam proved it today.   #FathersDay slap from a real father!!  #INDvPAK",hate
"The Pentagon didn't have 'the courage' to tell you about how they're ramping up cyber operations on your boss man, Putin. They refused tell you anything about it because they knew you'd stop it. #TrumpIsATraitor https://t.co/FistCgjXib",hate
